centroid_75,nlength,Description,Preferred_name,6_gene_present,9_gene_present,eggnog_og,gene_clust,amr_hit,cog_category,6_clust_frac,9_clust_frac
GUT_GENOME195509_01753,2466.336119775421,"A type II topoisomerase that negatively supercoils closed circular double-stranded (ds) DNA in an ATP-dependent manner to modulate DNA topology and maintain chromosomes in an underwound state. Negative supercoiling favors strand separation, and DNA replication, transcription, recombination and repair, all of which involve strand separation. Also able to catalyze the interconversion of other topological isomers of dsDNA rings, including catenanes and knotted rings. Type II topoisomerases break and join 2 DNA strands simultaneously in an ATP-dependent manner",gyrA,True,True,"COG0188@1|root,1MUGG@1224|Proteobacteria,1RN03@1236|Gammaproteobacteria,COG0188@2|Bacteria,3XP21@561|Escherichia",,,L,,
GUT_GENOME195681_03385,1079.925925925926,"Bacterial regulatory proteins, lacI family",cytR_1,True,True,"COG1609@2|Bacteria,COG1609@1|root,1RR3J@1236|Gammaproteobacteria,1R3VK@1224|Proteobacteria,3ZN54@590|Salmonella",1327.0,,K,1.0,1.0
GUT_GENOME195690_00258,826.0410869847874,Serine hydrolase involved in the detoxification of formaldehyde,fghA,True,True,"1MUID@1224|Proteobacteria,COG0627@2|Bacteria,COG0627@1|root,3XP8I@561|Escherichia,1RMR3@1236|Gammaproteobacteria",,,V,,
GUT_GENOME195690_00272,651.9242898260543,Responsible for synthesis of pseudouridine from uracil,rluA,True,True,"COG0564@2|Bacteria,1MVJ5@1224|Proteobacteria,COG0564@1|root,1RN4N@1236|Gammaproteobacteria,3XNBC@561|Escherichia",,,J,,
GUT_GENOME195690_01707,392.88235294117646,Catalyzes the reduction of dihydromonapterin to tetrahydromonapterin. Also has lower activity with dihydrofolate,folM,False,True,"3XP7I@561|Escherichia,COG1028@2|Bacteria,COG1028@1|root,1RPGM@1236|Gammaproteobacteria,1MUUV@1224|Proteobacteria",2042.0,,"I,Q",0.0,1.0
GUT_GENOME195756_01083,260.98449111470114,Helix-turn-helix,,False,True,"342VS@2|Bacteria,1QSGY@1224|Proteobacteria,1SQS7@1236|Gammaproteobacteria,2FAMZ@1|root",2606.0,,K,0.0,1.0
GUT_GENOME195756_02819,321.0,Soluble cytochrome b562,cybC,True,False,"1N1DX@1224|Proteobacteria,COG3783@2|Bacteria,COG3783@1|root,3XPIN@561|Escherichia,1SAB6@1236|Gammaproteobacteria",2403.0,,C,0.6666666666666666,0.0
GUT_GENOME195837_01284,981.0591113972956,"Catalyzes the anaerobic formation of alpha-ketobutyrate and ammonia from threonine in a two-step reaction. The first step involved a dehydration of threonine and a production of enamine intermediates (aminocrotonate), which tautomerizes to its imine form (iminobutyrate). Both intermediates are unstable and short- lived. The second step is the nonenzymatic hydrolysis of the enamine imine intermediates to form 2-ketobutyrate and free ammonia. In the low water environment of the cell, the second step is accelerated by RidA",tdcB,True,True,"COG1171@1|root,3XMXP@561|Escherichia,1MVWJ@1224|Proteobacteria,1RPGU@1236|Gammaproteobacteria,COG1171@2|Bacteria",,,E,,
GUT_GENOME195837_01294,672.0091213134691,Chaperone,,True,False,"COG3121@2|Bacteria,1S5QN@1236|Gammaproteobacteria,COG3121@1|root,1RGBA@1224|Proteobacteria",2506.0,,"N,U,W",1.0,0.0
GUT_GENOME197093_02928,923.5594005449592,Part of the binding-protein-dependent transport system for citrate-dependent Fe(3 ). Probably responsible for the translocation of the substrate across the membrane,fecD,True,True,"COG0609@2|Bacteria,1RR9X@1236|Gammaproteobacteria,1MV9W@1224|Proteobacteria,COG0609@1|root,3XRJS@561|Escherichia",1161.0,,P,1.0,1.0
GUT_GENOME198428_02958,706.0112444725205,S-adenosylmethionine-dependent methyltransferase activity,yafE,True,True,"COG0500@1|root,COG2226@2|Bacteria,1RP4K@1236|Gammaproteobacteria,3XNY0@561|Escherichia,1PN45@1224|Proteobacteria",,,"H,Q,R",,
GUT_GENOME198744_02213,1279.9218112591786,Catalyzes both the uptake and excretion of putrescine. The uptake of putrescine is dependent on the membrane potential and the excretion involves putrescine-ornithine antiporter activity,potE,True,False,"COG0531@2|Bacteria,COG0531@1|root,1MUA2@1224|Proteobacteria,1RPP7@1236|Gammaproteobacteria,3XMDH@561|Escherichia",1886.0,,E,0.6666666666666666,0.3333333333333333
GUT_GENOME198744_02418,228.03706217757264,cellular response to acidic pH,yodD,True,True,"1NC7W@1224|Proteobacteria,1SBI7@1236|Gammaproteobacteria,2E0QC@1|root,3XQ40@561|Escherichia,32W92@2|Bacteria",132.0,,,1.0,1.0
GUT_GENOME198805_04280,403.875,,,True,True,"2SQ9Y@2759|Eukaryota,2C410@1|root",2503.0,,,1.0,1.0
GUT_GENOME198927_03211,529.6186872161827,B-type di-heme cytochrome with a major alpha-absorption peak at 561 nm and a minor peak at 555 nm,cybB,True,True,"COG3038@2|Bacteria,COG3038@1|root,1S4DB@1236|Gammaproteobacteria,1MWQJ@1224|Proteobacteria",,,C,,
GUT_GENOME199251_03669,929.8627450980392,,,False,True,"1RIG4@1224|Proteobacteria,1S7T1@1236|Gammaproteobacteria,32R6X@2|Bacteria,3XR18@561|Escherichia,2C0FK@1|root",,,,,
GUT_GENOME199401_01176,257.27450980392155,Transposase and inactivated derivatives,,True,True,"COG2801@2|Bacteria,COG2801@1|root,1RPEW@1236|Gammaproteobacteria,1MVXQ@1224|Proteobacteria",1156.0,,"L,X",1.0,1.0
GUT_GENOME199401_01413,1234.3635646687696,The MdtABC tripartite complex confers resistance against novobiocin and deoxycholate,mdtA,True,True,"1MW65@1224|Proteobacteria,COG0845@2|Bacteria,COG0845@1|root,1RQ67@1236|Gammaproteobacteria,3XM7P@561|Escherichia",,,"M,V",,
GUT_GENOME199401_02067,888.4941982119079,"Putative transposase, YhgA-like",rpnD,False,True,"1RNUW@1236|Gammaproteobacteria,3XNRC@561|Escherichia,COG5464@2|Bacteria,COG5464@1|root,1MUSP@1224|Proteobacteria",121.0,,L,0.0,1.0
GUT_GENOME199443_02697,1776.2561921171657,putrescine biosynthetic process from ornithine,speC,True,True,"1MWK4@1224|Proteobacteria,1RMVF@1236|Gammaproteobacteria,COG1982@2|Bacteria,COG1982@1|root,3XNIH@561|Escherichia",,,E,,
GUT_GENOME199443_03013,1533.6439138333767,"Subunit R is required for both nuclease and ATPase activities, but not for modification",hsdR,True,True,"COG1253@1|root,3XN66@561|Escherichia,1RMTY@1236|Gammaproteobacteria,1QTUN@1224|Proteobacteria,COG1253@2|Bacteria",,,"P,R",,
GUT_GENOME200464_00264,665.6692880213453,transcriptional regulatory protein,basR,True,True,"COG0745@2|Bacteria,3XNK2@561|Escherichia,COG0745@1|root,1N0YI@1224|Proteobacteria,1RPNH@1236|Gammaproteobacteria",2295.0,,"K,T",1.0,1.0
GUT_GENOME200712_01003,1826.337816455696,protein kinase activity,yegI,True,True,"1MWZX@1224|Proteobacteria,1S1BZ@1236|Gammaproteobacteria,COG4248@1|root,COG4248@2|Bacteria,3XQX7@561|Escherichia",,,R,,
GUT_GENOME200712_01193,974.017559262511,Part of the binding-protein-dependent transport system for dipeptides. Probably responsible for energy coupling to the transport system,dppD,True,True,"COG0444@2|Bacteria,COG0444@1|root,3XM53@561|Escherichia,1R4KB@1224|Proteobacteria,1SMBI@1236|Gammaproteobacteria",,,"E,P",,
GUT_GENOME201926_00055,216.42857142857144,Uncharacterized protein conserved in bacteria (DUF2065),yjeT,True,True,"3XQ4U@561|Escherichia,COG3242@2|Bacteria,COG3242@1|root,1SCHT@1236|Gammaproteobacteria,1N6V7@1224|Proteobacteria",,,,,
GUT_GENOME201926_01096,1415.0602478916433,microcin transport,yejA,True,True,"1MUVU@1224|Proteobacteria,1RMA1@1236|Gammaproteobacteria,COG4166@1|root,COG4166@2|Bacteria",,,E,,
GUT_GENOME201926_01104,210.0220374220374,"In vitro catalyzes the addition of water to fumarate, forming malate. Cannot catalyze the reverse reaction. Cannot use the cis-isomer maleate as substrate",ydhZ,True,True,"1N1HX@1224|Proteobacteria,2D4UA@1|root,32THM@2|Bacteria,3XQ2G@561|Escherichia,1SDWM@1236|Gammaproteobacteria",,,,,
GUT_GENOME201926_01432,980.5005,"Involved in the biosynthesis of 3-deoxy-D-manno- octulosonate (KDO), a unique 8-carbon sugar component of lipopolysaccharides (LPSs)",kdsD,True,True,"1RMT9@1236|Gammaproteobacteria,1MUXD@1224|Proteobacteria,COG0517@1|root,COG0517@2|Bacteria,COG0794@1|root,COG0794@2|Bacteria,3XMJQ@561|Escherichia",,,"G,M,T",,
GUT_GENOME201926_02074,288.94565217391306,Protein of unknown function,yhdP,True,True,"COG3164@2|Bacteria,COG3164@1|root,3XMN7@561|Escherichia,1MXWF@1224|Proteobacteria,1RNUK@1236|Gammaproteobacteria",1201.0,,,1.0,1.0
GUT_GENOME201926_02267,339.2432432432432,"it directly binds FlhC, thus inhibiting the binding of the FlhC FlhD complex to class 2 promoters, resulting in decreased expression of class 2 flagellar operons. As a chaperone, effects FliD transition to the membrane by preventing its premature polymerization, and by directing it to the export apparatus",fliT,True,False,"3XPTB@561|Escherichia,32ZV7@2|Bacteria,1NC88@1224|Proteobacteria,1SCME@1236|Gammaproteobacteria,2DNZ7@1|root",541.0,,K,1.0,0.0
GUT_GENOME201926_02759,261.0,,,True,True,,,,,,
GUT_GENOME201926_02783,1394.819962802232,Belongs to the glycosyl hydrolase 1 family,bglA,True,True,"1RMM2@1236|Gammaproteobacteria,COG2723@2|Bacteria,COG2723@1|root,1MWG6@1224|Proteobacteria,3XM82@561|Escherichia",,,G,,
GUT_GENOME201926_02929,778.3492679264173,Part of the ABC transporter complex MlaFEDB that actively prevents phospholipid accumulation at the cell surface. Probably maintains lipid asymmetry in the outer membrane by retrograde trafficking of phospholipids from the outer membrane to the inner membrane,mlaE,True,True,"1MVPN@1224|Proteobacteria,COG0767@2|Bacteria,COG0767@1|root,1RM9H@1236|Gammaproteobacteria,3XM51@561|Escherichia",,,"M,Q",,
GUT_GENOME201926_02941,616.9750903458958,Conjugation of reduced glutathione to a wide number of exogenous and endogenous hydrophobic electrophiles,yliJ,True,True,"3XNCW@561|Escherichia,1S2K3@1236|Gammaproteobacteria,COG0625@1|root,COG0625@2|Bacteria,1RA4M@1224|Proteobacteria",,,O,,
GUT_GENOME201926_02973,231.0088058705804,"DNA polymerase III is a complex, multichain enzyme responsible for most of the replicative synthesis in bacteria. This DNA polymerase also exhibits 3' to 5' exonuclease activity",holE,True,True,"1MZTI@1224|Proteobacteria,1S8YF@1236|Gammaproteobacteria,2CFYS@1|root,32S2T@2|Bacteria,3XPYS@561|Escherichia",,,L,,
GUT_GENOME201939_00748,494.3888888888889,Key enzyme in the regulation of glycerol uptake and metabolism. Catalyzes the phosphorylation of glycerol to yield sn- glycerol 3-phosphate,glpK,False,True,"COG0554@2|Bacteria,COG0554@1|root,3XN2R@561|Escherichia,1RMAF@1236|Gammaproteobacteria,1MUP7@1224|Proteobacteria",1578.0,,"C,F",0.0,1.0
GUT_GENOME201939_01567,1140.412897720346,Multidrug resistance protein,emrA,True,True,"COG1566@1|root,3XP2J@561|Escherichia,1RMAD@1236|Gammaproteobacteria,1MU7I@1224|Proteobacteria,COG1566@2|Bacteria",,,V,,
GUT_GENOME201954_00166,487.6451135241856,Involved in formation of the rod shape of the cell. May also contribute to regulation of formation of penicillin-binding proteins,mreD,True,True,"1RER7@1224|Proteobacteria,1S8VI@1236|Gammaproteobacteria,COG2891@1|root,COG2891@2|Bacteria,3XPDW@561|Escherichia",,,M,,
GUT_GENOME201954_00437,823.0229092092418,malonyl CoA-acyl carrier protein transacylase,fabD,True,True,"COG0331@1|root,1RNH3@1236|Gammaproteobacteria,1MV6N@1224|Proteobacteria,COG0331@2|Bacteria,3XN0C@561|Escherichia",,,I,,
GUT_GENOME201954_00726,814.7136006394032,slime layer organization,wcaA,True,True,"COG0463@2|Bacteria,1QV3I@1224|Proteobacteria,COG0463@1|root,1RY93@1236|Gammaproteobacteria,3XN3F@561|Escherichia",276.0,,M,1.0,1.0
GUT_GENOME201954_00743,871.9514707707583,Methylates ribosomal protein L11,prmA,True,True,"1RNAR@1236|Gammaproteobacteria,COG2264@1|root,COG2264@2|Bacteria,1MUPC@1224|Proteobacteria,3XPE5@561|Escherichia",,,J,,
GUT_GENOME201954_00824,862.76099210823,This protein controls the expression of at least six genes that are involved in the transport and catabolism of L- arabinose. It regulates initiation of transcription of the araBAD operon and it also controls its own synthesis. The L-arabinose operon displays both positive and negative regulation through AraC,araC,True,True,"1MVS8@1224|Proteobacteria,1RQ3Y@1236|Gammaproteobacteria,3XPF8@561|Escherichia,COG4977@2|Bacteria,COG4977@1|root",,,K,,
GUT_GENOME201954_01052,771.8696527428284,Part of the ABC transporter complex PstSACB involved in phosphate import. Responsible for energy coupling to the transport system,pstB,True,True,"COG1117@1|root,1RNUF@1236|Gammaproteobacteria,1MU16@1224|Proteobacteria,COG1117@2|Bacteria,3XNH7@561|Escherichia",,,P,,
GUT_GENOME201954_01160,395.01283329180166,UPF0382 inner membrane protein YgdD,ygdD,True,True,"1SCNB@1236|Gammaproteobacteria,3XPMP@561|Escherichia,1MZX3@1224|Proteobacteria,COG2363@2|Bacteria,COG2363@1|root",,,,,
GUT_GENOME201954_01168,526.5310028068385,Primosomal replication protein N',priC,True,True,"1RIA6@1224|Proteobacteria,COG3923@1|root,1S5VE@1236|Gammaproteobacteria,COG3923@2|Bacteria,3XMRC@561|Escherichia",,,L,,
GUT_GENOME201954_01467,1138.5353408615642,Multidrug resistance protein,emrA,True,True,"1MU7I@1224|Proteobacteria,1RMAD@1236|Gammaproteobacteria,COG1566@1|root,COG1566@2|Bacteria,3XP2J@561|Escherichia",,,V,,
GUT_GENOME201954_01665,1261.7109526895658,"Catalyzes the attachment of serine to tRNA(Ser). Is also able to aminoacylate tRNA(Sec) with serine, to form the misacylated tRNA L-seryl-tRNA(Sec), which will be further converted into selenocysteinyl-tRNA(Sec)",serS,True,True,"COG0172@1|root,1MUJF@1224|Proteobacteria,COG0172@2|Bacteria,1RNAQ@1236|Gammaproteobacteria,3XM4W@561|Escherichia",,,J,,
GUT_GENOME201954_02037,214.8,bacterial cellulose biosynthetic process,yhjR,False,True,"1NKIS@1224|Proteobacteria,1SHIW@1236|Gammaproteobacteria,2DRDK@1|root,33BAX@2|Bacteria,3XQ50@561|Escherichia",119.0,,,0.0,1.0
GUT_GENOME201954_02417,1316.204823841394,Catalyzes the conversion of glucosamine-6-phosphate to glucosamine-1-phosphate,glmM,True,True,"1RMR2@1236|Gammaproteobacteria,1MU24@1224|Proteobacteria,COG1109@2|Bacteria,COG1109@1|root,3XNUN@561|Escherichia",,,G,,
GUT_GENOME202059_00101,1827.054488169519,"amino acids such as valine, to avoid such errors it has two additional distinct tRNA(Ile)-dependent editing activities. One activity is designated as 'pretransfer' editing and involves the hydrolysis of activated Val-AMP. The other activity is designated 'posttransfer' editing and involves deacylation of mischarged Val-tRNA(Ile)",ileS,True,True,"COG0060@1|root,COG0060@2|Bacteria,1RMTF@1236|Gammaproteobacteria,1MVBQ@1224|Proteobacteria",,,J,,
GUT_GENOME202059_00246,1555.5735849056605,Flotillin,yqiK,True,True,"COG2268@2|Bacteria,1P50K@1224|Proteobacteria,COG2268@1|root,1RRHJ@1236|Gammaproteobacteria,3XNVI@561|Escherichia",,,,,
GUT_GENOME202059_01271,1777.2320616472966,potassium ion transport,yfbS,True,True,"COG0471@2|Bacteria,COG0490@1|root,1MU0K@1224|Proteobacteria,3XNMZ@561|Escherichia,COG0490@2|Bacteria,COG0471@1|root,1RMI1@1236|Gammaproteobacteria",,,"G,P,T",,
GUT_GENOME202059_01293,955.1950037285608,"Catalyzes the phosphorylation of D-fructose 6-phosphate to fructose 1,6-bisphosphate by ATP, the first committing step of glycolysis",pfkA,True,True,"1RMVY@1236|Gammaproteobacteria,1MVN3@1224|Proteobacteria,COG0205@1|root,COG0205@2|Bacteria,3XNE3@561|Escherichia",,,"F,G",,
GUT_GENOME202059_01497,509.0259740259741,Part of the ABC transporter complex PotABCD involved in spermidine putrescine import. Responsible for energy coupling to the transport system,potA,True,False,"3XMNN@561|Escherichia,1RN1B@1236|Gammaproteobacteria,1QTTT@1224|Proteobacteria,COG1118@2|Bacteria,COG1118@1|root",1566.0,,P,1.0,0.0
GUT_GENOME202059_01570,273.172063253012,GCN5-related N-acetyl-transferase,yjdJ,True,True,"COG2388@2|Bacteria,COG2388@1|root,3XPWS@561|Escherichia,1S6I3@1236|Gammaproteobacteria,1N6YS@1224|Proteobacteria",,,R,,
GUT_GENOME202059_01991,896.9246467817896,Belongs to the MscS (TC 1.A.23) family,ynaI,True,True,"COG0668@2|Bacteria,1RNUB@1236|Gammaproteobacteria,COG0668@1|root,1MXD2@1224|Proteobacteria,3XNAZ@561|Escherichia",,,M,,
GUT_GENOME202059_02050,398.4705882352941,Belongs to the binding-protein-dependent transport system permease family,livH,True,True,"COG0559@2|Bacteria,COG0559@1|root,1MU25@1224|Proteobacteria,1RNDV@1236|Gammaproteobacteria",,,E,,
GUT_GENOME202059_02271,398.5745397977703,UPF0299 membrane protein YohJ,yohJ,True,True,"COG1380@1|root,1NAY3@1224|Proteobacteria,COG1380@2|Bacteria,3XPMS@561|Escherichia,1SD5V@1236|Gammaproteobacteria",,,R,,
GUT_GENOME202059_02649,280.9736842105263,,,False,True,,1307.0,,,0.0,1.0
GUT_GENOME202059_02715,991.557399380805,"Fructose-1-6-bisphosphatase, N-terminal domain",fbp,True,True,"COG0158@2|Bacteria,1RNFF@1236|Gammaproteobacteria,1MW0E@1224|Proteobacteria,COG0158@1|root,3XP3Z@561|Escherichia",,,G,,
GUT_GENOME202059_03176,926.91786687427,Flagellar hook-associated protein 3,flgL,True,True,"1RPNR@1236|Gammaproteobacteria,COG1344@1|root,3XN6Z@561|Escherichia,COG1344@2|Bacteria,1PJUJ@1224|Proteobacteria",,,N,,
GUT_GENOME202059_03238,1011.7519064565328,Catalyzes the condensation of iminoaspartate with dihydroxyacetone phosphate to form quinolinate,nadA,True,True,"COG0379@2|Bacteria,3XMW5@561|Escherichia,1RMFS@1236|Gammaproteobacteria,COG0379@1|root,1MWQU@1224|Proteobacteria",,,"F,H",,
GUT_GENOME202059_03362,427.7866625501698,Required for resistance to DNA-damaging agents,uspC,True,True,"3XPJE@561|Escherichia,1N4C6@1224|Proteobacteria,COG0589@2|Bacteria,1S41H@1236|Gammaproteobacteria,COG0589@1|root",167.0,,T,1.0,1.0
GUT_GENOME202066_00217,534.6131386861314,,,True,True,"2DMTH@1|root,32TKP@2|Bacteria,1N4TE@1224|Proteobacteria,1S9K6@1236|Gammaproteobacteria",,,,,
GUT_GENOME202066_02677,440.3,Ethanolamine utilization cobalamin adenosyltransferase,eutT,True,False,"1R4BY@1224|Proteobacteria,1RMDG@1236|Gammaproteobacteria,3XNP6@561|Escherichia,COG4812@1|root,COG4812@2|Bacteria",,,"E,F",,
GUT_GENOME202066_03958,267.0,Belongs to the 'phage' integrase family,intR,True,True,,,,,,
GUT_GENOME202971_01289,1423.9385129283685,"Part of the tripartite efflux system MacAB-TolC. MacB is a non-canonical ABC transporter that contains transmembrane domains (TMD), which form a pore in the inner membrane, and an ATP-binding domain (NBD), which is responsible for energy generation",macB,True,True,"COG0577@1|root,COG0577@2|Bacteria,1RNUJ@1236|Gammaproteobacteria,COG1136@2|Bacteria,1MU45@1224|Proteobacteria,COG1136@1|root",,,"M,V",,
GUT_GENOME203017_02806,416.3840803709428,Globally modulates RNA abundance by binding to RNase E (Rne) and regulating its endonucleolytic activity. Can modulate Rne action in a substrate-dependent manner by altering the composition of the degradosome,rraB,True,True,"1S4A6@1236|Gammaproteobacteria,COG3076@1|root,1RDKS@1224|Proteobacteria,COG3076@2|Bacteria,3XPME@561|Escherichia",,,J,,
GUT_GENOME203047_01485,276.26503114274817,Protein of unknown function (DUF1471),yjfY,True,True,"2CSU0@1|root,32SRX@2|Bacteria,1N0ER@1224|Proteobacteria,1SA4Y@1236|Gammaproteobacteria,3XQ14@561|Escherichia",,,,,
GUT_GENOME203104_01122,468.1961095672886,Protein of unknown function (DUF1456),yehS,True,True,"COG4807@2|Bacteria,COG4807@1|root,1S3ZU@1236|Gammaproteobacteria,1RD33@1224|Proteobacteria,3XPFU@561|Escherichia",,,,,
GUT_GENOME203104_01246,659.2685512367491,Catalyzes the reversible formation of fructose 6- phosphate from dihydroxyacetone and D-glyceraldehyde 3-phosphate via an aldolization reaction,fsaA,True,True,"1MWQ8@1224|Proteobacteria,COG0176@2|Bacteria,1RNWN@1236|Gammaproteobacteria,COG0176@1|root,3XP1P@561|Escherichia",,,G,,
